*------------------------------------*
NEWD!P!0!templateshirt.JPG!skinAlan.jpg!shortsblue.jpg!shoesgreen.jpg!Alan.jpg!(39.736855, 4.0, -28.926353)
NEWD!A!1!shirtyellowbob.jpg!skinBob.jpg!shortsblue.jpg!shoesgreen.jpg!Bob.jpg!(-3.0698223, 4.0, 7.7787743)
NEWD!A!2!shirtyellowcarl.jpg!skinCarl.jpg!shortsblue.jpg!shoesgreen.jpg!Carl.jpg!(-18.319485, 4.0, -13.51683)
NEWD!A!3!shirtyellowalan.jpg!skinAlan.jpg!shortsblue.jpg!shoesgreen.jpg!Alan.jpg!(-26.209328, 4.0, -16.20678)
NEWD!A!4!templateshirt.JPG!skinBob.jpg!shortsblue.jpg!shoesgreen.jpg!Bob.jpg!(17.090687, 4.0, -47.693626)
NEWD!A!5!templateshirt.JPG!skinCarl.jpg!shortsblue.jpg!shoesgreen.jpg!Carl.jpg!(29.612259, 4.0, -36.43187)
0$B(0.0, -4.1499996, 0.0)$0P$(39.736855, 4.0, -28.926353)$270.0$0$0$1A$(-3.0698223, 4.0, 7.7787743)$130.61186$0$1$2A$(-18.319485, 4.0, -13.51683)$105.208$0$1$3A$(-26.209328, 4.0, -16.20678)$101.26013$0$1$4A$(17.090687, 4.0, -47.693626)$310.54703$0$0$5A$(29.612259, 4.0, -36.43187)$292.81177$0$1$
19$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.6009746, 4.073054, 7.337597)$130.61186$0$1$2A$(-17.86119, 4.072869, -13.96955)$130.74557$0$1$3A$(-25.599203, 4.0698395, -16.424658)$111.26013$0$1$4A$(17.090681, 4.0728264, -47.69366)$346.293$0$0$5A$(29.160177, 4.0695047, -35.984806)$314.2875$0$1$
20$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.556107, 4.074334, 7.2953696)$130.61186$0$1$2A$(-17.813765, 4.0701437, -14.016402)$130.74557$0$1$3A$(-25.53637, 4.0671144, -16.446938)$111.26013$0$1$4A$(17.090681, 4.0738845, -47.693665)$347.5556$0$0$5A$(29.11035, 4.0713143, -35.94966)$315.5501$0$1$
21$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.556107, 4.074334, 7.2953696)$130.61186$0$1$2A$(-17.813765, 4.0701437, -14.016402)$130.74557$0$1$3A$(-25.53637, 4.0671144, -16.446938)$111.26013$0$1$4A$(17.090681, 4.0738845, -47.693665)$348.2265$0$0$5A$(29.11035, 4.0713143, -35.94966)$316.221$0$1$
22$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.556107, 4.074334, 7.2953696)$130.61186$0$1$2A$(-17.813765, 4.0701437, -14.016402)$130.74557$0$1$3A$(-25.53637, 4.0671144, -16.446938)$111.26013$0$1$4A$(17.090681, 4.0738845, -47.693665)$350.0887$0$0$5A$(29.11035, 4.0713143, -35.94966)$316.221$0$1$
23$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.5110066, 4.075363, 7.252928)$130.61186$0$1$2A$(-17.770174, 4.0717382, -14.059461)$130.74557$0$1$3A$(-25.479387, 4.0693545, -16.467125)$111.26013$0$1$4A$(17.090681, 4.0747313, -47.69367)$351.62866$0$0$5A$(29.067263, 4.0728784, -35.906113)$314.68106$0$1$
24$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.5110066, 4.075363, 7.252928)$130.61186$0$1$2A$(-17.770174, 4.0717382, -14.059461)$130.74557$0$1$3A$(-25.479387, 4.0693545, -16.467125)$111.26013$0$1$4A$(17.090681, 4.0747313, -47.69367)$352.35043$0$0$5A$(29.067263, 4.0728784, -35.906113)$313.9593$0$1$
25$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.5110066, 4.075363, 7.252928)$130.61186$0$1$2A$(-17.770174, 4.0717382, -14.059461)$130.74557$0$1$3A$(-25.479387, 4.0693545, -16.467125)$111.26013$0$1$4A$(17.090681, 4.0747313, -47.69367)$353.79062$0$0$5A$(29.067263, 4.0728784, -35.906113)$312.5191$0$1$
26$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.462454, 4.072638, 7.207243)$130.61186$0$1$2A$(-17.726345, 4.0730567, -14.102758)$130.74557$0$1$3A$(-25.416536, 4.0666294, -16.489357)$111.26013$0$1$4A$(17.090681, 4.0754085, -47.693672)$355.07224$0$0$5A$(29.016937, 4.0739827, -35.870117)$312.5191$0$1$
27$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.462454, 4.072638, 7.207243)$130.61186$0$1$2A$(-17.726345, 4.0730567, -14.102758)$130.74557$0$1$3A$(-25.416536, 4.0666294, -16.489357)$111.26013$0$1$4A$(17.090681, 4.0754085, -47.693672)$355.78885$0$0$5A$(29.016937, 4.0739827, -35.870117)$311.8025$0$1$
28$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.4175792, 4.073924, 7.165015)$130.61186$0$1$2A$(-17.682283, 4.074115, -14.146284)$130.74557$0$1$3A$(-25.35965, 4.068964, -16.509462)$111.26013$0$1$4A$(17.090681, 4.0759506, -47.693676)$356.99478$0$0$5A$(28.960655, 4.0750127, -35.844254)$310.59656$0$1$
29$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.4175792, 4.073924, 7.165015)$130.61186$0$1$2A$(-17.682283, 4.074115, -14.146284)$130.74557$0$1$3A$(-25.35965, 4.068964, -16.509462)$111.26013$0$1$4A$(17.090681, 4.0759506, -47.693676)$357.88828$0$0$5A$(28.960655, 4.0750127, -35.844254)$309.70306$0$1$
30$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.4175792, 4.073924, 7.165015)$130.61186$0$1$2A$(-17.682283, 4.074115, -14.146284)$130.74557$0$1$3A$(-25.35965, 4.068964, -16.509462)$111.26013$0$1$4A$(17.090681, 4.0759506, -47.693676)$358.84012$0$0$5A$(28.960655, 4.0750127, -35.844254)$310.6549$0$1$
31$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.4175792, 4.073924, 7.165015)$130.61186$0$1$2A$(-17.682283, 4.074115, -14.146284)$130.74557$0$1$3A$(-25.35965, 4.068964, -16.509462)$111.26013$0$1$4A$(17.090681, 4.0759506, -47.693676)$359.529$0$0$5A$(28.960655, 4.0750127, -35.844254)$310.6549$0$1$
32$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.3725436, 4.0750256, 7.1226363)$130.61186$0$1$2A$(-17.634857, 4.0713897, -14.193136)$130.74557$0$1$3A$(-25.296791, 4.066239, -16.53167)$111.26013$0$1$4A$(17.090681, 4.0763845, -47.69368)$0.59121704$0$0$5A$(28.91684, 4.0757, -35.799835)$309.59268$0$1$
33$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.3725436, 4.0750256, 7.1226363)$130.61186$0$1$2A$(-17.634857, 4.0713897, -14.193136)$130.74557$0$1$3A$(-25.296791, 4.066239, -16.53167)$111.26013$0$1$4A$(17.090681, 4.0763845, -47.69368)$1.3147461$0$0$5A$(28.91684, 4.0757, -35.799835)$310.31622$0$1$
34$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.3725436, 4.0750256, 7.1226363)$130.61186$0$1$2A$(-17.634857, 4.0713897, -14.193136)$130.74557$0$1$3A$(-25.296791, 4.066239, -16.53167)$111.26013$0$1$4A$(17.090681, 4.0763845, -47.69368)$2.0041246$0$0$5A$(28.91684, 4.0757, -35.799835)$309.62683$0$1$
35$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.3725436, 4.0750256, 7.1226363)$130.61186$0$1$2A$(-17.634857, 4.0713897, -14.193136)$130.74557$0$1$3A$(-25.296791, 4.066239, -16.53167)$111.26013$0$1$4A$(17.090681, 4.0763845, -47.69368)$2.6871476$0$0$5A$(28.91684, 4.0757, -35.799835)$308.94382$0$1$
36$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.3273695, 4.075967, 7.080123)$130.61186$0$1$2A$(-17.591087, 4.0727754, -14.236375)$130.74557$0$1$3A$(-25.240034, 4.068687, -16.551693)$111.26013$0$1$4A$(17.090681, 4.0767317, -47.693684)$3.7691474$0$0$5A$(28.860651, 4.0760837, -35.771824)$310.02582$0$1$
37$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.3273695, 4.075967, 7.080123)$130.61186$0$1$2A$(-17.591087, 4.0727754, -14.236375)$130.74557$0$1$3A$(-25.240034, 4.068687, -16.551693)$111.26013$0$1$4A$(17.090681, 4.0767317, -47.693684)$4.44888$0$0$5A$(28.860651, 4.0760837, -35.771824)$309.3461$0$1$
38$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.3273695, 4.075967, 7.080123)$130.61186$0$1$2A$(-17.591087, 4.0727754, -14.236375)$130.74557$0$1$3A$(-25.240034, 4.068687, -16.551693)$111.26013$0$1$4A$(17.090681, 4.0767317, -47.693684)$5.137347$0$0$5A$(28.860651, 4.0760837, -35.771824)$308.65762$0$1$
39$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.3273695, 4.075967, 7.080123)$130.61186$0$1$2A$(-17.591087, 4.0727754, -14.236375)$130.74557$0$1$3A$(-25.240034, 4.068687, -16.551693)$111.26013$0$1$4A$(17.090681, 4.0767317, -47.693684)$5.831171$0$0$5A$(28.860651, 4.0760837, -35.771824)$308.65762$0$1$
40$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.278817, 4.0732417, 7.034438)$130.61186$0$1$2A$(-17.547012, 4.0738273, -14.27991)$130.74557$0$1$3A$(-25.177162, 4.065962, -16.573862)$111.26013$0$1$4A$(17.090683, 4.077009, -47.693687)$6.8362513$0$0$5A$(28.814995, 4.0762053, -35.72822)$307.65256$0$1$
41$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.278817, 4.0732417, 7.034438)$130.61186$0$1$2A$(-17.547012, 4.0738273, -14.27991)$130.74557$0$1$3A$(-25.177162, 4.065962, -16.573862)$111.26013$0$1$4A$(17.090683, 4.077009, -47.693687)$7.844312$0$0$5A$(28.814995, 4.0762053, -35.72822)$308.6606$0$1$
42$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.278817, 4.0732417, 7.034438)$130.61186$0$1$2A$(-17.547012, 4.0738273, -14.27991)$130.74557$0$1$3A$(-25.177162, 4.065962, -16.573862)$111.26013$0$1$4A$(17.090683, 4.077009, -47.693687)$8.528036$0$0$5A$(28.814995, 4.0762053, -35.72822)$309.34433$0$1$
43$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.278817, 4.0732417, 7.034438)$130.61186$0$1$2A$(-17.547012, 4.0738273, -14.27991)$130.74557$0$1$3A$(-25.177162, 4.065962, -16.573862)$111.26013$0$1$4A$(17.090683, 4.077009, -47.693687)$9.224574$0$0$5A$(28.814995, 4.0762053, -35.72822)$308.6478$0$1$
44$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.2338488, 4.0744233, 6.9921217)$130.61186$0$1$2A$(-17.499586, 4.071102, -14.326762)$130.74557$0$1$3A$(-25.120407, 4.068427, -16.593847)$111.26013$0$1$4A$(17.090683, 4.077231, -47.69369)$10.254857$0$0$5A$(28.761559, 4.076434, -35.69488)$309.67807$0$1$
45$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.2338488, 4.0744233, 6.9921217)$130.61186$0$1$2A$(-17.499586, 4.071102, -14.326762)$130.74557$0$1$3A$(-25.120407, 4.068427, -16.593847)$111.26013$0$1$4A$(17.090683, 4.077231, -47.69369)$11.154266$0$0$5A$(28.761559, 4.076434, -35.69488)$309.67807$0$1$
46$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.2338488, 4.0744233, 6.9921217)$130.61186$0$1$2A$(-17.499586, 4.071102, -14.326762)$130.74557$0$1$3A$(-25.120407, 4.068427, -16.593847)$111.26013$0$1$4A$(17.090683, 4.077231, -47.69369)$12.037738$0$0$5A$(28.761559, 4.076434, -35.69488)$308.7946$0$1$
47$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.2338488, 4.0744233, 6.9921217)$130.61186$0$1$2A$(-17.499586, 4.071102, -14.326762)$130.74557$0$1$3A$(-25.120407, 4.068427, -16.593847)$111.26013$0$1$4A$(17.090683, 4.077231, -47.69369)$12.825231$0$0$5A$(28.761559, 4.076434, -35.69488)$308.7946$0$1$
48$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.1886268, 4.0753345, 6.949571)$130.61186$0$1$2A$(-17.45587, 4.0725474, -14.369947)$130.74557$0$1$3A$(-25.063139, 4.0704536, -16.613998)$111.26013$0$1$4A$(17.090683, 4.077409, -47.693695)$13.857642$0$0$5A$(28.71247, 4.076505, -35.655087)$309.827$0$1$
49$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.1886268, 4.0753345, 6.949571)$130.61186$0$1$2A$(-17.45587, 4.0725474, -14.369947)$130.74557$0$1$3A$(-25.063139, 4.0704536, -16.613998)$111.26013$0$1$4A$(17.090683, 4.077409, -47.693695)$14.555457$0$0$5A$(28.71247, 4.076505, -35.655087)$310.5248$0$1$
50$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.1886268, 4.0753345, 6.949571)$130.61186$0$1$2A$(-17.45587, 4.0725474, -14.369947)$130.74557$0$1$3A$(-25.063139, 4.0704536, -16.613998)$111.26013$0$1$4A$(17.090683, 4.077409, -47.693695)$15.256422$0$0$5A$(28.71247, 4.076505, -35.655087)$311.22577$0$1$
51$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.1886268, 4.0753345, 6.949571)$130.61186$0$1$2A$(-17.45587, 4.0725474, -14.369947)$130.74557$0$1$3A$(-25.063139, 4.0704536, -16.613998)$111.26013$0$1$4A$(17.090683, 4.077409, -47.693695)$15.954496$0$0$5A$(28.71247, 4.076505, -35.655087)$311.92386$0$1$
52$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.1400743, 4.0726094, 6.9038863)$130.61186$0$1$2A$(-17.411901, 4.073709, -14.413382)$130.74557$0$1$3A$(-25.000242, 4.0677285, -16.6361)$111.26013$0$1$4A$(17.090683, 4.077551, -47.6937)$18.092707$0$0$5A$(28.671568, 4.0764346, -35.606667)$311.92386$0$1$
53$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.1400743, 4.0726094, 6.9038863)$130.61186$0$1$2A$(-17.411901, 4.073709, -14.413382)$130.74557$0$1$3A$(-25.000242, 4.0677285, -16.6361)$111.26013$0$1$4A$(17.090683, 4.077551, -47.6937)$18.619108$0$0$5A$(28.671568, 4.0764346, -35.606667)$312.45026$0$1$
54$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.1400743, 4.0726094, 6.9038863)$130.61186$0$1$2A$(-17.411901, 4.073709, -14.413382)$130.74557$0$1$3A$(-25.000242, 4.0677285, -16.6361)$111.26013$0$1$4A$(17.090683, 4.077551, -47.6937)$19.354952$0$0$5A$(28.671568, 4.0764346, -35.606667)$312.45026$0$1$
55$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.0951872, 4.0738835, 6.861646)$130.61186$0$1$2A$(-17.364475, 4.070984, -14.460234)$130.74557$0$1$3A$(-24.943111, 4.0698886, -16.656143)$111.26013$0$1$4A$(17.090685, 4.0776644, -47.693703)$20.58453$0$0$5A$(28.623331, 4.076634, -35.566113)$312.45026$0$1$
56$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.0951872, 4.0738835, 6.861646)$130.61186$0$1$2A$(-17.364475, 4.070984, -14.460234)$130.74557$0$1$3A$(-24.943111, 4.0698886, -16.656143)$111.26013$0$1$4A$(17.090685, 4.0776644, -47.693703)$21.405682$0$0$5A$(28.623331, 4.076634, -35.566113)$311.62912$0$1$
57$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.0951872, 4.0738835, 6.861646)$130.61186$0$1$2A$(-17.364475, 4.070984, -14.460234)$130.74557$0$1$3A$(-24.943111, 4.0698886, -16.656143)$111.26013$0$1$4A$(17.090685, 4.0776644, -47.693703)$22.129036$0$0$5A$(28.623331, 4.076634, -35.566113)$312.35248$0$1$
58$B(39.87291, 3.114764, -30.452175)$0P$(39.73717, 4.0793247, -28.926842)$270.0$0$0$1A$(-2.0951872, 4.0738835, 6.861646)$130.61186$0$1$2A$(-17.364475, 4.070984, -14.460234)$130.74557$0$1$3A$(-24.943111, 4.0698886, -16.656143)$111.26013$0$1$4A$(17.090685, 4.0776644, -47.693703)$22.868763$0$0$5A$(28.623331, 4.076634, -35.566113)$311.61276$0$1$
